sampleID,read_count,Lactobacillus_crispatus,Lactobacillus_iners,Lactobacillus_gasseri,g_Lactobacillus,Lactobacillus_jensenii,Atopobium_vaginae,Prevotella_bivia,Lactobacillus_delbrueckii,g_Streptococcus,g_Megasphaera,g_Alloscardovia,Sneathia_amnii,None,g_Anaerococcus,Prevotella_timonensis,g_Enterococcus,g_Peptoniphilus,Prevotella_buccalis,g_Limosilactobacillus,f_Veillonellaceae,Sneathia_sanguinegens,g_Aerococcus,BVAB1,g_Parvimonas,c_Bacteroidia,Prevotella_colorans,g_Fusobacterium,g_Dialister,Atopobium_Coriobacteriaceae,g_Staphylococcus,c_Bacilli,g_Anaeroglobus,g_Prevotella_7,BVAB2/BVAB3,g_Actinotignum,g_Howardella,g_Pseudoramibacter,Prevotella_amnii,g_Atopobium,g_Finegoldia,g_Muribaculaceae,Prevotella_disiens,Atopobium_unidentified,g_Bifidobacterium,g_DNF00809,g_Solobacterium,g_Actinomyces,g_Saccharimonadales,Prevotella_bacterium,g_Peptostreptococcus,g_Gemella,f_Prevotellaceae,g_Mobiluncus,g_Bacteroides,g_Fenollaria,g_Corynebacterium,g_Porphyromonas,g_Veillonella,g_Peptococcus,g_Cutibacterium,g_Mycoplasma,Prevotella_oulorum,g_Escherichia-Shigella,g_Ureaplasma,g_W5053,g_Pyramidobacter,g_Varibaculum,Gardnerella_vaginalis,Prevotella_bergensis,g_Slackia,Atopobium_sp.,g_Campylobacter,g_Clostridium_sensu_stricto_1,g_Actinobaculum,g_Lachnoanaerobaculum,g_Arcanobacterium,g_Lentilactobacillus,g_Alloprevotella,Atopobium_rimae,f_Lactobacillaceae,Lactobacillus_bacterium,g_Lacticaseibacillus,g_Bulleidia,Lactobacillus_paragasseri,g_Companilactobacillus,Prevotella_nigrescens,c_Clostridia,g_Prevotella,Fastidiosipila_bacterium,g_Sutterella,o_Micrococcales,Gardnerella_bacterium,Atopobium_minutum,g_Brevibacterium,g_Olsenella,Prevotella_salivae,g_Ezakiella,g_Murdochiella,Lactobacillus_metagenome,g_Gallicola,f_Lachnospiraceae,g_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Lactobacillus_Bacillus,Lactobacillus_ultunensis,Prevotella_nanceiensis,g_S5-A14a,g_Blautia,g_Ruminococcus,g_Ligilactobacillus,g_Chryseobacterium,g_Eggerthia,g_Rhodanobacter,Lactobacillus_Firmicutes,g_Rikenellaceae_RC9_gut_group,g_Citrobacter,o_Bacteroidales,g_Clostridia_UCG-014,o_Corynebacteriales,p_Firmicutes,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
3446-346-MS28F,77054.0,76750.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983215591287099,0.8931451865020305,0.0042767628767352095,0.0023305555007721752,0.0978582750976975,0.0013211830015617259,0.009786836115969078,0.03995247369025212,0.006204741426780546,0.026146933128964635,0.002468265811956797,0.006625360954905696,0.026050715121411185,I-A,0.9983215591287099,I
3446-347-MS28F,30942.0,30739.0,53.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985069700686269,0.8947447180928287,0.0064551090418699785,0.002469409964699152,0.09811895132988703,0.0013352783231877438,0.009835736361778475,0.04008373954270073,0.006250697390989315,0.026238849459720714,0.0024849256402706132,0.006679113573243048,0.026242239612285605,I-A,0.9985069700686269,I
3446-348-MS28F,36368.0,35922.0,69.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988166408381934,0.8979690060069568,0.009135146063660667,0.002587147584374344,0.0985063511734948,0.0013522092359624293,0.009909793887201725,0.04041298042921757,0.006325679286113152,0.026375592844224353,0.0025186590948215273,0.006752547146555486,0.026495192811712028,I-A,0.9988166408381934,I
3446-352-MS28F,35531.0,0.0,0.0,0.0,12947.0,0.0,0.0,0.0,0.0,7664.0,0.0,0.0,0.0,2431.0,4470.0,0.0,0.0,1944.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4463.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022512410386635534,0.011886918574041767,0.009792014602186545,0.0017312908108856702,0.012778847099921468,0.007711476592980932,0.015657845000342646,0.1199103554194171,0.2789478885211434,0.014395624568387649,0.04901481039192088,0.03180607835491903,0.005219898784916244,IV-C1,0.2789478885211434,IV-C
3446-353-MS28F,26899.0,0.0,40.0,0.0,4937.0,0.0,0.0,0.0,0.0,2008.0,0.0,0.0,0.0,0.0,11482.0,0.0,0.0,2309.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4045.0,0.0,836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,61.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001517257303048934,0.010115915008137523,0.014660906577404712,0.0027358150582803345,0.0124985577264108,0.012503996812964236,0.027554709141182774,0.20387709143040153,0.09096897155318864,0.006094362839852751,0.02504098771849699,0.016182369158151726,0.009832264695704706,IV-C0,0.20387709143040153,IV-C
3446-358-MS28F,52713.0,69.0,35.0,48416.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,195.0,0.0,27.0,0.0,2985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014315784934022802,0.015173852645247246,0.8788705206663849,0.003563691729927086,0.004462808021399249,0.00046800767093148706,0.0026697021905929793,0.017683367766749038,0.010632625732680695,0.013598427846017605,0.005104566517882222,0.005756309394976611,0.02504165224257011,II,0.8788705206663849,II
3446-361-MS28F,18123.0,6581.0,0.0,9141.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,13.0,201.0,0.0,215.0,292.0,913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,13.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.0,21.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.36346249622265797,0.4241052689976281,0.6688050726040589,0.0033337413983367662,0.06466395400869052,0.0029693803169663206,0.011640549857553192,0.05963071833093596,0.013117038554136562,0.028096543568571657,0.006696030462368423,0.009977131675603884,0.03997773848348723,II,0.6688050726040589,II
3446-367-MS28F,26743.0,82.0,0.0,6739.0,9720.0,0.0,2788.0,5773.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,246.0,0.0,313.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,58.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004803017212188467,0.018010769990155568,0.3158367312213714,0.001716830610216603,0.008289303319230024,0.01599795512796901,0.040336113708275854,0.05470091798902366,0.007626628655759906,0.008811575029817784,0.00912976874897413,0.00875860208747807,0.017761273198805976,II,0.3158367312213714,II
3446-368-MS28F,44977.0,55.0,0.0,12554.0,17378.0,0.0,11177.0,897.0,0.0,37.0,0.0,0.0,0.0,0.0,117.0,888.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,806.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,41.0,146.0,46.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0032582763216528372,0.016088734590154426,0.33910864567184684,0.0017578844148817873,0.008666488155769494,0.03331350879786706,0.0778031776310447,0.024071565839284655,0.007351002885284595,0.009271173283427117,0.0037477523112659132,0.007891110358468673,0.01898565321473146,II,0.33910864567184684,II
3446-369-MS28F,17618.0,37.0,21.0,4037.0,5601.0,0.0,7468.0,111.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,143.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003441241533662963,0.014042327715086832,0.24727776650905978,0.002412730611468113,0.010548545763873098,0.05080032647251838,0.12127814192885497,0.016072788713734232,0.006261319407058601,0.008754650495568957,0.002716800878363475,0.009172282953193833,0.017790553119937977,II,0.24727776650905978,II
3446-373-MS28F,52026.0,47457.0,3541.0,0.0,55.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992656943362049,0.9399726864512297,0.007677059812021663,0.04032933449890835,0.14269811143642144,0.005211829059240525,0.01831050962191584,0.04884298886290185,0.007634852946208733,0.027739142743579987,0.0026133462014649987,0.015142745442580197,0.042195963695935146,I-A,0.992656943362049,I
3446-374-MS28F,20461.0,19617.0,806.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985201968996581,0.9165613988456034,0.006081440057515489,0.022573423914250202,0.121095684328538,0.003375600142739238,0.014241649596361977,0.04425326293916341,0.006953578754061301,0.02696253729812542,0.002527667945271371,0.011094382444851822,0.03450594062137895,I-A,0.9985201968996581,I
3446-376-MS28F,47978.0,38.0,0.0,21303.0,0.0,26111.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047189405284479855,0.033233550543553765,0.4569859278489096,0.0144760959249507,0.01650691207982611,0.00041042066941960096,0.004902606455913455,0.020981976424541884,0.008362303847019468,0.01161952915954468,0.0044161892603427535,0.009049279678785238,0.5556665012761003,V,0.5556665012761003,V
3446-378-MS28F,51654.0,0.0,70.0,36326.0,813.0,12631.0,665.0,219.0,0.0,39.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,67.0,0.0,522.0,0.0,0.0,33.0,0.0,0.0,0.0,34.0,0.0,41.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00231669191229681,0.024148532292836433,0.8655724819387005,0.00923501542899396,0.010841423308174326,0.0016199479531740786,0.006522567235364919,0.023639667518017254,0.01163069297863719,0.014645338861041197,0.005689315485294807,0.008509210466697998,0.20148079484614917,II,0.8655724819387005,II
3446-380-MS28F,39020.0,0.0,0.0,28303.0,425.0,7850.0,260.0,721.0,0.0,26.0,0.0,0.0,0.0,0.0,306.0,188.0,0.0,96.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,106.0,0.0,21.0,0.0,40.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002020554850235712,0.022559575586032558,0.8960563725222014,0.007421784441965131,0.009016483894424419,0.001255867613622488,0.0055310374544948636,0.025690826992415417,0.011864208243421012,0.014710325047765037,0.006100095414749003,0.008347346789280627,0.1641007106730738,II,0.8960563725222014,II
3446-394-MS28F,19072.0,11.0,0.0,0.0,9574.0,0.0,714.0,2805.0,0.0,0.0,127.0,0.0,0.0,0.0,682.0,547.0,0.0,135.0,0.0,198.0,1111.0,0.0,0.0,0.0,816.0,0.0,89.0,904.0,72.0,80.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,49.0,178.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031097931985435774,0.010606330734437347,0.0028695268013194095,0.0004063286539017387,0.0057080690334972845,0.009711239474258811,0.020055690406315437,0.03809985750439782,0.002594928758353943,0.0011749401273609221,0.005050894955680059,0.0037818769778968247,0.003620547152090724,IV-C0,0.03809985750439782,IV-C
3446-395-MS28F,47435.0,66.0,111.0,0.0,27675.0,0.0,341.0,1070.0,0.0,36.0,0.0,0.0,0.0,0.0,205.0,849.0,0.0,344.0,149.0,753.0,2106.0,1816.0,0.0,0.0,3092.0,0.0,221.0,1421.0,166.0,68.0,0.0,0.0,671.0,581.0,0.0,45.0,0.0,2631.0,0.0,0.0,0.0,621.0,0.0,0.0,0.0,0.0,1315.0,41.0,0.0,0.0,0.0,33.0,0.0,0.0,31.0,212.0,26.0,187.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,24.0,0.0,74.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,32.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0038653970819142267,0.01085667579711534,0.0011258511088805881,0.002078325064321321,0.0063723859558406535,0.007603183389251172,0.011789861276002319,0.00881035243015341,0.0014269924924194845,0.0005182279235155021,0.0010462580937750784,0.001697968297359883,0.0028170132699754566,IV-B,0.011789861276002319,IV-B
3446-396-MS28F,144717.0,200.0,92.0,0.0,66126.0,0.0,3036.0,4439.0,0.0,305.0,0.0,0.0,0.0,14616.0,0.0,4327.0,0.0,2781.0,505.0,1555.0,482.0,13362.0,0.0,0.0,10698.0,971.0,894.0,4844.0,0.0,354.0,0.0,0.0,175.0,3844.0,0.0,0.0,0.0,2850.0,0.0,0.0,418.0,2554.0,0.0,0.0,0.0,0.0,1508.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,580.0,0.0,524.0,0.0,184.0,0.0,0.0,1096.0,144.0,95.0,0.0,221.0,390.0,0.0,151.0,0.0,81.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003593479878702648,0.01042055918393596,0.0017364075832229182,0.0008741922747150775,0.005854122235711716,0.018942391330668124,0.029868197431255544,0.017380517202128888,0.0033666571484333276,0.000988820765688897,0.0019544508623737947,0.0027560342662153636,0.0027450274820007277,IV-B,0.029868197431255544,IV-B
3446-398-MS28F,66166.0,106.0,0.0,0.0,0.0,0.0,0.0,48172.0,0.0,2071.0,0.0,0.0,0.0,10.0,1429.0,532.0,0.0,333.0,0.0,0.0,713.0,0.0,6812.0,0.0,0.0,4441.0,0.0,239.0,374.0,190.0,0.0,0.0,0.0,0.0,0.0,20.0,102.0,19.0,0.0,0.0,200.0,0.0,130.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013499297132689187,0.004550606328338812,0.0036890939482758646,0.0006004649036272412,0.005183912293119229,0.0025415206043152005,0.013270231757835267,0.06720005729093634,0.02697023451007122,0.0037594525205201738,0.021857351415559164,0.010740969119471585,0.00370041095286591,IV-C0,0.06720005729093634,IV-C
3446-400-MS28F,21488.0,66.0,0.0,0.0,0.0,26.0,0.0,163.0,0.0,5381.0,0.0,0.0,0.0,0.0,1730.0,2814.0,0.0,1711.0,3137.0,0.0,504.0,0.0,1263.0,0.0,0.0,0.0,382.0,605.0,130.0,1507.0,0.0,0.0,0.0,0.0,0.0,273.0,22.0,62.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,27.0,19.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,84.0,0.0,24.0,0.0,595.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,23.0,0.0,0.0,0.0,0.0,13.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003223285556225088,0.010610904668645312,0.014626809255470122,0.0020945482742420647,0.01534698020301427,0.017982642100198832,0.03852981962919009,0.23815847556694497,0.4138124032483109,0.019706378613785287,0.06902571124073155,0.04707985376024649,0.0073388989532893216,IV-C1,0.4138124032483109,IV-C
