Feature ID,Domain,Phylum,Class,Order,Family,Genus,Species
6ebe255715604683110426ec5b037bea,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
6829cfbbef76544e37ad4599ac8aee43,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium, Corynebacterium_pseudogenitalium
87d85ba2a3e0efd82bbf25436d30e0b0,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
0228358af9b341479746411d85348e30,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Megasphaera, unidentified
15f7b3b607d677cbdc4804452ad4f11b,Bacteria, Actinobacteriota, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Gardnerella, uncultured_bacterium
989d0e638cf3402ad23926ee7fb6460e,Bacteria, Fusobacteriota, Fusobacteriia, Fusobacteriales, Leptotrichiaceae, Sneathia, Sneathia_amnii
582f411cc98ce1f9e956f60a15036dad,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus, Peptoniphilus_grossensis
0858e3e22c8aaf6701a3808cace77429,Bacteria, Fusobacteriota, Fusobacteriia, Fusobacteriales, Leptotrichiaceae, Sneathia, Sneathia_amnii
455a5e3a6f5564d3ae87afc868ee63a1,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium,
d0bbac10081ab1bbcafa3bbc76f20f56,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus, Peptoniphilus_obesi
802d114b7573c132a3b8158747f54685,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Dialister, Veillonellaceae_bacterium
cf788069ee4dd92aed05e044403b5698,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_iners
6717d64915672e2a05cb4ccf3b05e3a4,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Megasphaera, unidentified
524cfc23e4c3cc518208a5a41a9b5a9a,Bacteria, Actinobacteriota, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Gardnerella, uncultured_bacterium
43fd4375eea22689264d328c29d5a02f,Bacteria, Actinobacteriota, Actinobacteria, Actinomycetales, Actinomycetaceae, Actinomyces, Chlamydia_trachomatis
caf9f9115e82005923dd0b1cd6a61958,Bacteria, Actinobacteriota, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Gardnerella, Gardnerella_vaginalis
f6443d0e928ae94ba84226151f0d5221,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
61132f9e8113bcd32867c57ae35deddb,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, uncultured_Bacillus
a823772f7b11fc02fed72855f14da78a,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, uncultured_Lactobacillaceae
3cf97c3b9eeb196059b6921a302b8815,Bacteria, Firmicutes, Bacilli, Lactobacillales, Carnobacteriaceae, Granulicatella,
4809f0e47bd061f6b287848aed3caae0,Bacteria, Firmicutes, Clostridia, Oscillospirales, Oscillospiraceae, UCG-002, gut_metagenome
a174db2f9e5408496a1d46f8f218d021,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Porphyromonadaceae, Porphyromonas, Porphyromonas_levii
24e1ff9a6a3a36aa4c16bcebc91fb1f8,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, Prevotella_colorans
056cac89c56e74ecadb43a70b2198b4a,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus, Streptococcus_anginosus
4f2223ff016c2746b6be16b0c20443df,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
2374ab8f14c282932271364f204f5174,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Anaerococcus,
91b2197c0097a206b08953d3f3680d9f,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus, Peptoniphilus_lacrimalis
a3abcde20e7b45e63f605cd24ce682c3,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus,
14b3c2f86e21762ff6dbece699c00395,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_iners
5538e77218d5413356e292a370d2ef0d,Bacteria, Actinobacteriota, Actinobacteria, Actinomycetales, Actinomycetaceae, Actinomyces, Actinomyces_sp.
5e7d245854f0d22392d8f0fa299803ce,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Veillonella, Veillonella_ratti
90ce13989d59625d8f78be05eadb8c1a,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Anaerococcus,
3170499a3df4baad7a66509d1cc10cb8,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae,,
f8523e04efc6de75cd7ca04ad499f996,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, Prevotella_bergensis
fd8a386f1edce63150d7236f56a1158e,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
46341f8bcc391828c4f8b6015fde27a4,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus, Peptoniphilus_lacrimalis
12489c417b94b69f64d9526bb7297ba8,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, Prevotella_colorans
ed68c63a629c957abe7a0d3bb7517416,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, uncultured_organism
112f93cb58b444085f383a63271bda2e,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Dialister, Dialister_pneumosintes
5e1e3aabc58a493517a52bccbc50b018,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
e02ef9990645e7c2e9bf9262c17df1eb,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium, Corynebacterium_sp.
75619d7710fcb0310c66d0ea8dfec920,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium, Corynebacterium_sp.
d24b32403cbfd764251a8b3380f307ea,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, uncultured_organism
d1b30bf76b0bfdad5e14a404e017dffc,Bacteria,,,,,,
ba19ed81d77de970ff62a4f8dd91b943,Bacteria, Firmicutes, Bacilli, Staphylococcales, Gemellaceae, Gemella, Gemella_haemolysans
0f03ca72dad216865233783fc228f714,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, uncultured_organism
eb48b2c955e702e4bbe10e1857ffc08f,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Microbacteriaceae, Microbacterium, metagenome
70c03c89ec1c281434f169d08d92188a,Bacteria, Firmicutes, Bacilli, Lactobacillales, Aerococcaceae, Globicatella, uncultured_bacterium
3ca589040bf81b7d9b8d15fb3775d61e,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Veillonella,
16e5d6ff0c88134103f19c2309baa53b,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_iners
502e2a5cf8d6456c5a276c3dbcfe9977,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Anaerococcus, Anaerococcus_sp.
1d6389e999be63af241cfec116b9eaf6,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_crispatus
41617915095cce777a03362c51b08454,Bacteria,,,,,,
1d137ab81ea4bfcc4d32b719883b2ea0,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Anaerococcus, Anaerococcus_provencensis
0c09a0435438ec8c9678606d2278696c,Bacteria, Actinobacteriota, Actinobacteria, Actinomycetales, Actinomycetaceae, Actinotignum,
cb8498453db3f5776c4ed95b9efc9d00,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Porphyromonadaceae, Porphyromonas, Porphyromonas_uenonis
d3ff8a17f3a2e800196b0340805ff103,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus,
68fd7898b498fd8e7fc34ac852e6dbb9,Bacteria, Firmicutes, Bacilli, Mycoplasmatales, Mycoplasmataceae, Ureaplasma, Ureaplasma_parvum
11ee0a1d79c75db11f124e917135d59e,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_jensenii
9834303a1b0eebf5e80a3a83a8076c4c,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, Prevotella_bivia
b2e46d0d8aeb3458a6c34ee621857a0e,Bacteria, Firmicutes, Bacilli, Staphylococcales, Staphylococcaceae, Staphylococcus, Staphylococcus_hominis
e9cb71d743823199d80427fe065b611c,Bacteria, Firmicutes, Bacilli, Mycoplasmatales, Mycoplasmataceae, Ureaplasma,
b30e04e73c782771ffc0063a83e620e2,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter,
4638a3c0889e41baa94c49a36e20e202,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,
ede06d182bcff05b5bfc473b658e2ea1,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus, Peptoniphilus_urinimassiliensis
b635ceb876419dcac01647fe9945afb1,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Anaerococcus, Anaerococcus_sp.
8c7ec33df444c4e3a12259d59fce1979,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella,
5f9f6c615c3f590173474a7a32798a84,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Burkholderiaceae, Lautropia, uncultured_bacterium
7cfd48ea0b1591d2c68ae4ca572346bf,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, Prevotella_nanceiensis
28285b5fc39b7f8e45d5acde9229bee1,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus,
2943136a82e87492806864e7c2519988,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_iners
1d8574f9fe30e3aa49b0aeeaad88171f,Bacteria, Firmicutes, Bacilli, Mycoplasmatales, Mycoplasmataceae, Ureaplasma, Ureaplasma_parvum
184f096aed3b892bc4830246fd569d35,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae, Lachnospira, uncultured_bacterium
3d14beb7edfced3a3d50b415751516da,Bacteria,,,,,,
cbf31d2155ac4ef9b3a2eafd5209035e,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_crispatus
4059b5d13ff99f56505efdaaa5d90d3b,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_crispatus
f52b22d5d7582548dada35fdf616fe81,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, uncultured_bacterium
ce05a393e7f0bbc7478e5ea8d9e50545,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae, Howardella, Eubacterium_sp.
29f71844edcf66869459f79ddcb0ba7f,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Veillonella, Veillonella_ratti
7764e063a7d163b0a976c9d7cb2e4386,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus, Peptoniphilus_urinimassiliensis
03a50f33ee65a37777aa30cf43261e94,Bacteria, Actinobacteriota, Actinobacteria, Actinomycetales, Actinomycetaceae, Varibaculum,
e353284d0280149dc748b740659b60ee,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, Prevotella_buccalis
b58072726f9218f957bcf77d188dadb0,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_jensenii
d1dbcadfa2ba9d6e89e332490cb5e0a2,Bacteria, Actinobacteriota, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Gardnerella,
a1ea57ed6dac03fd6e2df6b98d5bca19,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Megasphaera, Megasphaera_paucivorans
c68b15b51b381b30e78b1369cf7a5650,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Porphyromonadaceae, Porphyromonas, Porphyromonas_levii
a4192525d82099e091e6af6a06a962e3,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Helcococcus, Helcococcus_seattlensis
90287b73a4aafeead16279b4eec06279,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Limosilactobacillus,
6d76b7eda9ab8e73a85ebc75e497717d,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_crispatus
7534ded313ad0b0970390a8b4325de0a,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
1899b29e3ea465b45bd81849df859afc,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Limosilactobacillus,
cb0f8858f8fa325fe81b5ca223323dcc,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
67ccbd332fb17441e99d10bc2460b811,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter,
2072661431c50c7af58c09160a2eda48,Bacteria, Firmicutes, Clostridia, Oscillospirales,,,
c09ad41bc47c006a854b4c06ac6fac58,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Limosilactobacillus, uncultured_bacterium
66696ec37485dfa10b61480d3d69f39a,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_crispatus
73a692dd3b7d67ff2615b9f036256feb,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Anaerococcus, Anaerococcus_prevotii
0298b8cc3623e5e260aa2295cbe5bda4,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Limosilactobacillus, uncultured_bacterium
acfbdaaac2eb0f5c4cce6c844935e225,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus, uncultured_bacterium
68bfb531e0d9f4b6cfa5a573e05eb48f,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_iners
8d268ab6446cef2e9b37d28268a34204,Bacteria, Firmicutes, Bacilli, Erysipelotrichales, Erysipelatoclostridiaceae, Catenibacterium, uncultured_bacterium
558cbd441925f42de5e8d987145539ac,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_jensenii
4446844989d04198349b153739686d14,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium, metagenome
30ca95ffd12f3d690d7faa49efc814de,Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Propionibacteriaceae, Tessaracoccus, Tessaracoccus_sp.
d68ae4a19ab0c9bd6fe9e03d7d3d94d8,Bacteria, Actinobacteriota, Actinobacteria, Frankiales, Geodermatophilaceae, Antricoccus,
784e9e98e0026bbf57f36bfaa387948b,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
b68d2a7124e8f4ac210c62fa5189a3a0,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_pasteurii
8be41b9bc9405830b0552758685736b7,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_crispatus
f7ea026653750313ffd801f8577621c7,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Limosilactobacillus, unidentified
8693821f2f3b3f3f9719396ea48de175,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae, Roseateles,
2a0a2b58558f3d7ed29454a5a3daca30,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Rubellimicrobium, uncultured_bacterium
aa1ba8140379651f8bbe51d643d8cb08,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Anaerococcus,
59c9f9a3865a6f177705f0fbb28eee41,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Turicella, Turicella_otitidis
4a6747c3eb7ee8fbf0835df8f4993f83,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Limosilactobacillus,
e2e4aecf13fe0ff5f91dc8a06db2d0c5,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium,
3dee84981faf3d3b4a253b1c456dd130,Bacteria, Proteobacteria, Alphaproteobacteria, uncultured, uncultured, uncultured, metagenome
915ba009bd37556734dadd75bf965229,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Dialister, Dialister_micraerophilus
eb0f8c2017f9deaf8e7b4112a3196481,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium, Flavobacterium_succinicans
2d0cc99cf319643b1a2a220549353c00,Bacteria, Myxococcota, Polyangia, Haliangiales, Haliangiaceae, Haliangium, uncultured_bacterium
282c4bd1b235fcaa434ab831f00916d0,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Devosiaceae, Devosia,
5537af972c32b29808a24a5b535c7df1,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus, Peptoniphilus_grossensis
f7f310ab642e65da996f42670cca5c6b,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,
c2e1050e9e3062d7d3d2168646c8510b,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Finegoldia, Finegoldia_magna
fb73edecdf6093f91624285a5a4a44ab,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Dialister, Veillonellaceae_bacterium
7a65c9611af6a4b66b7ac6d111d076ca,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus, uncultured_bacterium
e64d761f32c5b255003db90d9ad5748e,Bacteria, Firmicutes, Bacilli, Erysipelotrichales, Erysipelatoclostridiaceae, Coprobacillus, Coprobacillus_cateniformis
a81e124df736d2cf644d264e99c62626,Bacteria, Firmicutes, Clostridia, Oscillospirales, Ruminococcaceae, Ruminococcus, Ruminococcus_bicirculans
2918b4ed0eecbc6bb1f4cc948f5eced4,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, Prevotella_amnii
ae7fd609c7a980a8773662f298458e08,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
0b6d875feb9de96615b7170e4cc383d1,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Saprospiraceae, uncultured, uncultured_bacterium
d5bf746f6370517e5c251e7d0be34a94,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Mucilaginibacter, uncultured_bacterium
e548fd518cc89fd94319b1dddff4f2ba,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_jensenii
2baff19e293294f1570a0132e6e7a379,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_crispatus
1e7c5bc9d5ad954d7a660eced46c2199,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae,,
cc739320e2f32ab2f24f85e8ce75ba50,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Finegoldia,
c2e672af982c37a7c8d81d5f46951310,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_crispatus
53b5826338ea4fb25e4c151835c74dd1,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Dialister, Dialister_propionicifaciens
088fea5348397a13dc20f063318db741,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
663a5175ee84292738e4eadf64f69e32,Bacteria, Proteobacteria, Alphaproteobacteria, Micavibrionales, uncultured, uncultured, metagenome
84e7fcfc22f658d47de5848485e3779c,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_iners
c91f5bcece1d93f0ea34be0faffbd63b,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
8a39c55fa5759640494354061785dfc2,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_jensenii
40771bac4740190d27a42ac1f22016f2,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_paragasseri
d7347cca417efd6cb175e44b9398026d,Bacteria, Fusobacteriota, Fusobacteriia, Fusobacteriales, Leptotrichiaceae, Sneathia, Sneathia_amnii
8dc1f7b280fc291106ffb40ec948fce9,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae, Oribacterium,
b8aa490ad944d5aceda023d02896f4e7,Bacteria, Actinobacteriota, Coriobacteriia, Coriobacteriales, Atopobiaceae, Atopobium, Atopobium_minutum
a7be22599c00aee186246d31964ef368,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, Prevotella_timonensis
ee0085b2c8daea1be62dabc4de03bc9c,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Murdochiella, Ndongobacter_massiliensis
016db37852ef0e4a0b0a46710a301714,Bacteria, Firmicutes, Clostridia,,,,
3e559d373c2d0480dbc67a864a686459,Bacteria, Actinobacteriota, Coriobacteriia, Coriobacteriales, Atopobiaceae, Atopobium, Atopobium_vaginae
4c65e964136d203aaf223dd9adb2a43f,Bacteria, Actinobacteriota, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium, Bifidobacterium_adolescentis
99a338962e644740f545f6bef0af6b3a,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus, Peptoniphilus_lacrimalis
583f9caf64990d5ecf4e20ecab9393b4,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
db8bcf23bc592819f17238af8742aab7,Bacteria, Actinobacteriota, Actinobacteria, Kineosporiales, Kineosporiaceae, Kineosporia, uncultured_bacterium
a52cb7bd1c6d95c37902aaad7b6e94d5,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Dyadobacter, metagenome
49f4878eae5f06ef5ceb704c0179016b,Bacteria, Fibrobacterota, Fibrobacteria, Fibrobacterales, Fibrobacteraceae, possible_genus_04,
19c98b748c6cb9bb63697260fa7617fc,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus, uncultured_bacterium
910ad70e2aeafa2a45b36f52fdef5b60,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Alloprevotella, Alloprevotella_tannerae
1c28ab6c6448082863387c200072b26a,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus, Peptoniphilus_grossensis
f38a9ed67a16e65b2bcb26b2f1a50fbc,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Anaerococcus, Anaerococcus_lactolyticus
d3dad1246d406ffc7bede6034c931199,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus, Peptoniphilus_grossensis
fd2dde2a2b2b867371c13fae257e3678,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Ezakiella, Ezakiella_massiliensis
2bd0bab16da0384d9834aa7d648f4271,Bacteria, Actinobacteriota, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Gardnerella, uncultured_bacterium
6888f7b921b35ce5ebb5dfbffb7d5e6b,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Finegoldia, Finegoldia_magna
9bb47c6594e620ea453657d9765ae047,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus,
fa4dc64204c419e873113b1f6dfcc8fe,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, uncultured_bacterium
1050b80f8fc1a65170c490db94576f90,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Anaerovoracaceae, S5-A14a, Clostridiales_bacterium
402aba949dc5d04453b9f342318f7857,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus,
4500d6a2c82a260465b040d12f9e16ff,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, uncultured, uncultured_bacterium
14e02de979c6d26ba53bf814acec0753,Bacteria, Actinobacteriota, Coriobacteriia, Coriobacteriales, Atopobiaceae, Atopobium,
c388a94949b50592ca6829274db822d1,Bacteria, Fusobacteriota, Fusobacteriia, Fusobacteriales, Fusobacteriaceae, Fusobacterium, uncultured_bacterium
45a3435b4561986e7c67fe763ff97691,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Fenollaria,
8f138ed46e544a9361b165eb26653dbb,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Anaerococcus,
140282d49e6fac9b6dbe86327b720603,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Limosilactobacillus,
1001063f7979ac26366c66d60ba4b67e,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Peptoniphilus,
4595e884b75390a70f93aa9526a63263,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae,,
b75ef27384908f8e08fad4659d22f34a,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Family_XI, Anaerococcus,
b14b6782ec33a7eb86f4f33ce929b609,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Megasphaera, unidentified
a3051c9644d735f20d6a98b336c37079,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Megasphaera, unidentified
f30393855e3935b2d2ad3f58c07299e5,Bacteria, Actinobacteriota, Actinobacteria, Actinomycetales, Actinomycetaceae, Mobiluncus, Mobiluncus_curtisii
eeec925942e9de63b90b2175712750a1,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_crispatus
b9a3cd4ae37c7fa290265d03bcdac8a1,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium, Corynebacterium_sp.
